# nConsumer,nTime,nTariffIneq,nUtilIneq
7,7,21,299
7,8,234,262
7,9,72,694
7,10,334,635
7,11,524,570
7,12,357,572
7,13,660,676
7,14,431,811
8,0,525,872
8,1,881,924
8,2,530,634
8,3,39,275
8,4,0,806
8,5,677,821
8,6,403,985
8,7,515,929
8,8,432,588
8,9,515,810
8,10,78,832
8,11,285,785
8,12,263,704
8,13,171,676
8,14,601,726
9,0,23,211
9,1,385,787
9,2,36,950
9,3,271,545
9,4,128,887
9,5,119,412
9,6,375,897
9,7,803,895
9,8,153,228
9,9,315,984
9,10,258,917
9,11,310,464
9,12,905,936
9,13,650,774
9,14,304,961
# Tariff
# Time,MinTariff,MaxTariff
0,436,823
1,216,558
2,278,295
3,180,573
4,465,737
5,48,99
6,205,412
7,791,909
8,406,771
9,145,913
10,30,40
11,202,833
12,702,742
13,575,746
14,502,720
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,811,917
0,1,965,980
0,2,277,738
0,3,115,410
0,4,769,977
0,5,760,856
0,6,563,872
0,7,698,783
0,8,71,754
0,9,581,759
0,10,760,998
0,11,139,541
0,12,283,299
0,13,294,791
0,14,359,484
1,0,537,570
1,1,726,737
1,2,58,350
1,3,958,982
1,4,651,797
1,5,4,521
1,6,555,978
1,7,374,828
1,8,369,899
1,9,575,854
1,10,55,957
1,11,222,227
1,12,682,720
1,13,618,649
1,14,335,690
2,0,419,444
2,1,65,250
2,2,563,915
2,3,377,690
2,4,116,683
2,5,139,432
2,6,698,822
2,7,515,620
2,8,270,494
2,9,294,601
2,10,77,503
2,11,500,618
2,12,164,984
2,13,116,178
2,14,24,172
3,0,501,655
3,1,318,595
3,2,77,423
3,3,514,608
3,4,875,914
3,5,362,648
3,6,477,805
3,7,275,619
3,8,93,878
3,9,385,958
3,10,785,891
3,11,404,875
3,12,421,833
3,13,230,694
3,14,161,398
4,0,586,652
4,1,770,850
4,2,574,864
4,3,742,785
4,4,814,893
4,5,533,592
4,6,577,969
4,7,775,783
4,8,40,42
4,9,318,404
4,10,102,966
4,11,127,629
4,12,676,795
4,13,656,739
4,14,648,715
5,0,396,862
5,1,599,627
5,2,79,475
5,3,284,719
5,4,960,997
5,5,633,856
5,6,71,962
5,7,129,687
5,8,421,861
5,9,738,894
5,10,805,957
5,11,89,684
5,12,632,862
5,13,454,944
5,14,505,794
6,0,175,370
6,1,340,999
6,2,617,881
6,3,746,881
6,4,606,801
6,5,58,62
6,6,404,985
6,7,731,748
6,8,430,620
6,9,153,310
6,10,393,493
6,11,334,358
6,12,160,801
6,13,610,642
6,14,345,510
7,0,217,590
7,1,217,496
7,2,255,328
7,3,27,751
7,4,664,869
7,5,325,756
7,6,43,446
7,7,103,731
7,8,674,675
7,9,593,644
7,10,6,354
7,11,159,449
7,12,396,767
7,13,254,578
7,14,18,91
8,0,43,585
8,1,403,931
8,2,855,958
8,3,333,905
8,4,269,410
8,5,124,915
8,6,727,799
8,7,201,908
8,8,376,873
8,9,158,852
8,10,762,935
8,11,369,926
8,12,66,692
8,13,231,321
8,14,5,589
9,0,52,219
9,1,11,793
9,2,601,924
9,3,39,177
9,4,783,916
9,5,237,686
9,6,17,149
9,7,157,651
9,8,124,654
9,9,349,449
9,10,265,588
9,11,112,973
9,12,380,981
9,13,69,807
9,14,678,975
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,33272,0,5,5,3,1,6,3,7,8,0,3,4,5,2,7
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,36686,5,7,8,3,7,1,9,4,9,0,2,4,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,7,0,10,7,3,2,8,0,5,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,7,6,2,4,7,0,2,3,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,34447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,4,6,7,1,10,9,5,2,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,32564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,1,3,2,5,6,10,1,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,58618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,8,8,7,3,6,4,3,4,10,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,47471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,7,1,1,3,3,8,1,7,10,10,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,30971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,6,9,0,9,2,4,9,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,44226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,5,5,2,10,1,3,8,1,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,32183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,7,7,5,6,6,4,3,6,0,7,10,6
