# nConsumer,nTime,nTariffIneq,nUtilIneq
8,4,643,672
8,5,255,854
8,6,387,870
8,7,128,710
8,8,9,680
8,9,412,431
8,10,111,200
8,11,621,842
8,12,722,725
8,13,1,171
8,14,360,854
9,0,848,975
9,1,551,751
9,2,3,930
9,3,375,393
9,4,167,251
9,5,478,987
9,6,667,954
9,7,586,889
9,8,870,961
9,9,502,886
9,10,799,983
9,11,379,471
9,12,712,759
9,13,159,905
9,14,192,835
10,0,559,624
10,1,235,431
10,2,135,232
10,3,408,966
10,4,447,931
10,5,94,858
10,6,203,603
10,7,164,480
10,8,13,800
10,9,794,851
10,10,396,943
10,11,156,687
10,12,386,522
10,13,692,784
10,14,36,860
11,0,584,722
11,1,229,655
11,2,659,951
11,3,255,670
11,4,374,963
11,5,97,277
11,6,202,265
11,7,374,581
11,8,110,162
11,9,385,556
11,10,136,611
11,11,365,516
11,12,820,905
11,13,321,443
11,14,589,733
12,0,153,536
12,1,378,672
12,2,416,660
12,3,97,865
12,4,308,489
12,5,725,892
12,6,592,933
12,7,518,966
12,8,228,762
12,9,63,616
12,10,96,266
12,11,275,552
12,12,588,791
12,13,394,598
12,14,433,613
13,0,744,802
13,1,556,947
13,2,396,614
13,3,293,895
13,4,211,250
13,5,157,167
13,6,273,678
13,7,496,562
13,8,108,419
13,9,281,568
13,10,175,901
13,11,348,826
13,12,419,563
13,13,660,884
13,14,157,840
14,0,228,918
14,1,495,784
14,2,571,917
14,3,242,755
14,4,187,959
14,5,419,803
14,6,404,597
14,7,460,470
14,8,67,633
14,9,256,783
14,10,177,759
14,11,695,866
14,12,10,61
14,13,359,967
14,14,661,996
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,35348,9,5,0,0,0,5,4,7,10,2,9,3,4,0,9
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,769438,5,4,2,2,9,3,7,4,0,7,10,2,9,0,4,10,2,5,9,5,7,7,6,3,6,6,9,10,3,9,7,7,2,0,4,10,9,0,7,0,5,10,10,5,1,2,4,2,10,3,6,5,4,1,8,8,3,10,5,6,9,7,6,3,10,10,3,10,4,7,1,5,7,2,1,4,3,2,1,3,1,0,5,3,10,4,8,8,8,0,9,7,8,2,9,6,9,7,1,3,0,0,7,7,6,8,6,9,8,6,8,10,7,9,0,0,9,8,10,6,6,2,1,10,5,9,7,8,1,7,2,5,8,3,5,8,7,2,3,10,0,5,1,2,9,5,6,8,10,4,6,8,0,2,4,10,8,7,6,9,0,10,2,4,8,10,8,4,1,0,9,7,2,3,10,5,8,9,0,3,2,2,3,7,7,6,8,2,9,7,5,8,8,10,9,10,8,7,0,7,8,9,2,7,3,9,10,9,8,4,1,8,2,2,10,5,8,0,10,3,9,1,0,3,6
