# nConsumer,nTime,nTariffIneq,nUtilIneq
8,4,674,790
8,5,784,942
8,6,738,876
8,7,611,906
8,8,637,748
8,9,369,398
8,10,567,778
8,11,73,865
8,12,309,414
8,13,13,745
8,14,196,369
9,0,205,263
9,1,274,965
9,2,429,435
9,3,581,765
9,4,378,726
9,5,521,828
9,6,356,466
9,7,562,689
9,8,540,572
9,9,888,944
9,10,736,943
9,11,539,595
9,12,52,59
9,13,292,734
9,14,526,904
10,0,517,691
10,1,1,38
10,2,258,529
10,3,231,891
10,4,167,523
10,5,213,606
10,6,348,401
10,7,146,653
10,8,393,801
10,9,224,749
10,10,31,780
10,11,286,606
10,12,256,518
10,13,360,741
10,14,318,788
11,0,580,910
11,1,142,156
11,2,416,834
11,3,557,745
11,4,38,265
11,5,391,482
11,6,338,624
11,7,170,894
11,8,592,677
11,9,409,774
11,10,321,788
11,11,765,901
11,12,610,671
11,13,50,70
11,14,742,777
12,0,450,590
12,1,324,997
12,2,28,908
12,3,478,538
12,4,777,909
12,5,708,861
12,6,326,897
12,7,356,754
12,8,275,825
12,9,382,728
12,10,58,516
12,11,108,373
12,12,280,868
12,13,901,951
12,14,449,804
13,0,121,968
13,1,873,886
13,2,509,991
13,3,288,584
13,4,167,380
13,5,963,998
13,6,75,395
13,7,628,824
13,8,635,709
13,9,549,930
13,10,95,457
13,11,222,761
13,12,90,501
13,13,413,981
13,14,478,796
14,0,693,903
14,1,106,427
14,2,211,880
14,3,254,938
14,4,109,209
14,5,447,986
14,6,9,538
14,7,428,972
14,8,16,123
14,9,388,396
14,10,322,1000
14,11,277,640
14,12,823,978
14,13,473,629
14,14,508,755
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,48172,4,4,1,5,6,0,9,6,1,9,0,1,10,9,3
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,429530,2,3,5,9,10,5,1,1,9,0,0,4,4,4,7,6,10,8,0,9,9,0,9,9,9,0,4,0,0,0,10,2,10,1,7,8,2,3,1,8,7,5,0,7,8,9,2,5,4,6,10,6,3,3,7,9,7,9,7,4,5,1,6,8,3,5,9,5,7,0,0,2,2,0,7,2,0,8,4,9,10,8,9,1,6,1,4,10,8,0,5,1,1,9,6,5,1,9,4,7,8,9,8,1,1,10,1,0,10,1,4,5,2,5,0,10,3,1,8,8,1,3,2,10,6,3,0,4,7,8,5,2,9,0,4,2,0,5,2,8,9,1,8,10,10,8,10,2,2,5,7,8,5,8,9,4,8,0,1,4,8,8,2,6,2,2,9,0,4,0,10,7,3,10,1,8,6,2,8,2,3,1,10,4,8,2,2,9,6,6,8,4,1,10,6,9,5,7,2,6,6,10,2,3,5,2,2,9,6,10,5,10,2,3,2,0,9,4,10,4,9,2,10,9,9
