# nConsumer,nTime,nTariffIneq,nUtilIneq
8,4,48,110
8,5,463,520
8,6,68,365
8,7,504,900
8,8,254,473
8,9,297,351
8,10,127,210
8,11,312,653
8,12,708,924
8,13,40,578
8,14,461,712
9,0,296,551
9,1,614,852
9,2,56,209
9,3,593,911
9,4,437,590
9,5,126,858
9,6,69,186
9,7,100,389
9,8,10,232
9,9,204,545
9,10,12,884
9,11,211,273
9,12,206,435
9,13,68,846
9,14,212,342
10,0,347,750
10,1,611,860
10,2,330,397
10,3,71,216
10,4,7,133
10,5,350,987
10,6,119,434
10,7,536,899
10,8,304,993
10,9,386,653
10,10,417,494
10,11,348,743
10,12,27,808
10,13,336,935
10,14,422,556
11,0,40,756
11,1,112,244
11,2,367,937
11,3,580,680
11,4,311,719
11,5,84,924
11,6,79,501
11,7,834,846
11,8,156,531
11,9,440,500
11,10,193,540
11,11,377,760
11,12,22,979
11,13,70,743
11,14,82,412
12,0,679,893
12,1,902,1000
12,2,376,604
12,3,16,984
12,4,33,471
12,5,180,974
12,6,529,745
12,7,281,990
12,8,17,419
12,9,226,263
12,10,132,256
12,11,370,430
12,12,771,937
12,13,31,548
12,14,198,826
13,0,168,683
13,1,136,959
13,2,318,425
13,3,323,382
13,4,326,722
13,5,648,781
13,6,152,342
13,7,570,732
13,8,238,889
13,9,884,935
13,10,415,560
13,11,668,767
13,12,240,318
13,13,468,583
13,14,79,876
14,0,141,802
14,1,156,810
14,2,336,786
14,3,730,848
14,4,621,914
14,5,84,596
14,6,347,482
14,7,494,784
14,8,839,910
14,9,502,907
14,10,310,948
14,11,116,861
14,12,196,805
14,13,795,810
14,14,420,453
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,41755,3,6,6,10,9,3,4,6,7,9,2,0,4,0,7
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,709489,2,5,4,4,3,0,2,9,7,8,6,6,7,7,10,5,7,8,3,9,3,4,1,1,7,4,0,4,5,7,3,10,1,5,10,1,7,8,5,7,7,9,6,9,3,8,4,1,7,3,8,6,8,6,7,6,9,5,10,5,10,1,5,6,0,3,5,8,8,0,2,5,8,6,3,4,2,3,0,7,4,7,0,9,4,10,6,5,10,8,0,5,2,6,4,9,9,3,9,3,2,4,6,5,1,5,1,5,1,7,9,4,9,0,9,6,6,2,4,4,0,1,9,4,4,2,3,10,9,5,6,3,7,9,6,5,1,5,8,5,2,7,5,5,2,10,0,8,2,2,4,9,1,0,2,3,2,2,0,2,4,2,8,1,2,2,10,2,0,6,2,10,4,3,7,10,2,9,1,5,0,10,9,1,6,4,9,6,0,6,0,0,1,8,3,10,2,1,9,0,0,10,9,0,9,7,9,5,8,3,7,2,5,4,9,1,6,0,7,8,1,0,4,1,4
