# nConsumer,nTime,nTariffIneq,nUtilIneq
7,7,368,877
7,8,110,378
7,9,339,968
7,10,39,614
7,11,23,450
7,12,485,822
7,13,710,904
7,14,100,645
8,0,410,720
8,1,280,324
8,2,520,867
8,3,601,825
8,4,721,816
8,5,473,877
8,6,608,902
8,7,12,183
8,8,11,243
8,9,161,904
8,10,167,901
8,11,503,988
8,12,534,878
8,13,398,764
8,14,32,327
9,0,18,156
9,1,119,546
9,2,528,924
9,3,34,152
9,4,14,709
9,5,559,563
9,6,363,735
9,7,542,704
9,8,353,525
9,9,95,279
9,10,1,470
9,11,614,972
9,12,238,737
9,13,12,515
9,14,36,926
# Tariff
# Time,MinTariff,MaxTariff
0,363,751
1,363,977
2,104,905
3,103,287
4,232,403
5,148,560
6,732,921
7,230,406
8,247,452
9,392,820
10,443,967
11,483,954
12,93,717
13,72,397
14,164,754
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,278,933
0,1,195,802
0,2,104,147
0,3,56,554
0,4,517,784
0,5,51,570
0,6,304,475
0,7,674,697
0,8,217,900
0,9,53,87
0,10,170,975
0,11,39,669
0,12,466,628
0,13,232,822
0,14,263,539
1,0,628,923
1,1,541,564
1,2,142,746
1,3,658,822
1,4,403,492
1,5,307,675
1,6,105,190
1,7,812,890
1,8,91,150
1,9,254,534
1,10,440,722
1,11,112,553
1,12,438,474
1,13,38,144
1,14,113,625
2,0,459,639
2,1,512,839
2,2,448,628
2,3,489,549
2,4,236,333
2,5,719,834
2,6,263,481
2,7,343,942
2,8,271,358
2,9,681,685
2,10,311,766
2,11,885,916
2,12,647,996
2,13,495,629
2,14,516,594
3,0,156,491
3,1,621,731
3,2,148,378
3,3,46,290
3,4,19,712
3,5,876,973
3,6,405,535
3,7,632,985
3,8,84,987
3,9,935,956
3,10,40,326
3,11,316,760
3,12,24,360
3,13,268,578
3,14,181,243
4,0,117,220
4,1,195,922
4,2,183,458
4,3,74,726
4,4,357,986
4,5,157,886
4,6,500,723
4,7,8,733
4,8,21,47
4,9,78,120
4,10,68,769
4,11,98,872
4,12,156,602
4,13,442,825
4,14,144,290
5,0,291,654
5,1,277,462
5,2,184,882
5,3,421,703
5,4,489,647
5,5,605,966
5,6,532,908
5,7,106,465
5,8,392,808
5,9,431,529
5,10,318,936
5,11,476,831
5,12,270,920
5,13,193,591
5,14,525,853
6,0,20,405
6,1,272,502
6,2,96,443
6,3,725,808
6,4,60,593
6,5,159,437
6,6,502,749
6,7,116,158
6,8,626,786
6,9,16,78
6,10,113,780
6,11,758,958
6,12,477,877
6,13,68,892
6,14,148,672
7,0,102,873
7,1,237,1000
7,2,131,889
7,3,251,670
7,4,181,363
7,5,115,482
7,6,258,736
7,7,199,462
7,8,429,504
7,9,75,240
7,10,24,891
7,11,458,836
7,12,401,771
7,13,260,348
7,14,495,809
8,0,453,993
8,1,265,761
8,2,144,990
8,3,252,391
8,4,255,984
8,5,379,847
8,6,324,985
8,7,736,794
8,8,174,656
8,9,285,385
8,10,730,879
8,11,414,611
8,12,486,650
8,13,380,503
8,14,123,812
9,0,843,949
9,1,129,851
9,2,57,563
9,3,191,305
9,4,410,936
9,5,327,379
9,6,724,983
9,7,198,898
9,8,115,985
9,9,803,832
9,10,349,355
9,11,860,957
9,12,175,755
9,13,344,729
9,14,328,932
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,27900,8,1,7,9,9,9,4,0,10,7,6,6,7,1,5
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,24319,9,9,0,6,5,10,0,2,3,1,8,4,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,9,10,1,0,2,9,10,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,46618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,9,3,3,10,6,2,1,10,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,33766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,5,1,0,8,9,8,2,1,0,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,9,7,7,0,8,7,2,10,4,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,46931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,5,2,2,10,0,8,1,8,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,38559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,2,7,8,9,8,10,0,3,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,33995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,0,5,6,5,5,2,7,1,10,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,27598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,8,0,7,8,9,4,3,10,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,48948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,0,5,6,10,8,0,8,3,2,6,8,3
