# nConsumer,nTime,nTariffIneq,nUtilIneq
7,7,245,310
7,8,47,787
7,9,713,776
7,10,143,231
7,11,645,715
7,12,155,754
7,13,224,949
7,14,178,710
8,0,498,812
8,1,374,793
8,2,588,736
8,3,95,229
8,4,716,986
8,5,544,580
8,6,587,598
8,7,263,332
8,8,77,115
8,9,438,566
8,10,168,962
8,11,238,309
8,12,352,870
8,13,171,824
8,14,173,585
9,0,58,148
9,1,216,445
9,2,286,811
9,3,313,383
9,4,260,351
9,5,186,366
9,6,616,989
9,7,212,335
9,8,26,604
9,9,241,953
9,10,275,382
9,11,534,775
9,12,300,570
9,13,700,743
9,14,145,587
# Tariff
# Time,MinTariff,MaxTariff
0,259,923
1,410,442
2,143,244
3,31,485
4,163,447
5,207,439
6,20,689
7,707,779
8,543,579
9,430,713
10,379,652
11,368,963
12,374,418
13,116,934
14,544,854
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,40,541
0,1,249,721
0,2,49,344
0,3,70,139
0,4,258,934
0,5,144,357
0,6,518,792
0,7,704,914
0,8,533,741
0,9,71,923
0,10,437,589
0,11,340,342
0,12,112,918
0,13,89,865
0,14,663,667
1,0,474,715
1,1,473,608
1,2,319,938
1,3,650,761
1,4,139,404
1,5,203,823
1,6,589,742
1,7,320,486
1,8,615,615
1,9,40,273
1,10,794,852
1,11,602,659
1,12,425,723
1,13,415,954
1,14,365,919
2,0,104,769
2,1,629,775
2,2,66,963
2,3,210,596
2,4,12,118
2,5,265,947
2,6,43,195
2,7,32,813
2,8,418,574
2,9,62,493
2,10,440,499
2,11,647,946
2,12,171,625
2,13,403,430
2,14,367,379
3,0,540,579
3,1,355,804
3,2,114,881
3,3,513,583
3,4,245,759
3,5,471,659
3,6,339,900
3,7,33,69
3,8,301,941
3,9,284,425
3,10,321,559
3,11,50,153
3,12,111,764
3,13,8,128
3,14,57,959
4,0,911,997
4,1,296,867
4,2,232,887
4,3,702,921
4,4,421,697
4,5,252,834
4,6,364,741
4,7,339,769
4,8,522,771
4,9,22,738
4,10,661,955
4,11,4,705
4,12,119,216
4,13,711,756
4,14,372,879
5,0,582,834
5,1,88,899
5,2,494,751
5,3,486,731
5,4,122,162
5,5,859,915
5,6,536,827
5,7,241,569
5,8,271,610
5,9,271,493
5,10,7,616
5,11,469,573
5,12,116,862
5,13,644,798
5,14,218,797
6,0,206,578
6,1,450,970
6,2,406,734
6,3,305,606
6,4,198,589
6,5,639,785
6,6,166,922
6,7,708,746
6,8,547,621
6,9,708,987
6,10,201,388
6,11,727,850
6,12,463,722
6,13,333,657
6,14,310,649
7,0,5,492
7,1,83,238
7,2,69,935
7,3,327,469
7,4,417,562
7,5,202,652
7,6,202,503
7,7,167,553
7,8,462,944
7,9,140,234
7,10,220,405
7,11,349,624
7,12,52,241
7,13,25,648
7,14,326,502
8,0,226,252
8,1,210,236
8,2,362,668
8,3,611,641
8,4,107,702
8,5,251,759
8,6,202,881
8,7,23,344
8,8,539,668
8,9,249,873
8,10,115,364
8,11,512,760
8,12,140,634
8,13,468,874
8,14,24,90
9,0,599,646
9,1,499,982
9,2,655,851
9,3,319,701
9,4,426,756
9,5,70,763
9,6,374,540
9,7,109,788
9,8,225,284
9,9,69,864
9,10,419,482
9,11,354,856
9,12,713,939
9,13,219,892
9,14,6,293
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,31525,0,5,10,7,6,0,10,3,9,0,10,6,5,9,8
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,16577,4,0,1,4,6,6,1,1,1,0,8,7,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,8,0,10,6,1,5,10,4,1,4,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,44249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,2,2,7,2,5,7,3,9,1,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,7,2,2,0,3,2,4,2,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,55222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,9,2,3,6,6,10,4,9,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,36526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,9,9,4,0,6,0,2,9,5,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,47140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,4,8,7,1,3,9,1,3,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1,4,2,10,9,0,6,0,2,3,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,1,4,6,6,1,10,2,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,43638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,7,9,8,2,8,4,8,7,2,5,3
